iter:  300.0 , lambda:  1 , alpha:  0.1111111111111111 , kernel: rbf method:  cobyla , catol:  0.0001 batches:  100
x_init:  [0.00016479 0.00097073 0.00048047 ... 0.00022499 0.00076113 0.00033331]
loss:  218.10114977403882
loss:  233.58993455863626
loss:  233.25803359393817
loss:  234.0953684753063
loss:  231.59443686179984
loss:  232.841012998567
loss:  235.03047433139474
loss:  235.3286812952043
loss:  223.84100984759257
loss:  217.92616251655136
loss:  234.8566183312648
loss:  217.80193428378746
loss:  234.42652362354482
loss:  231.03532290043216
loss:  229.43850838080158
loss:  233.1453385777636
loss:  224.52338515874644
loss:  234.3769993187115
loss:  233.48762193280697
loss:  234.67252077951204
loss:  233.64221394446534
loss:  234.177881880957
loss:  217.9495164694994
loss:  217.32329574081677
loss:  233.40234093233764
loss:  233.81597695603446
loss:  223.17221528202123
loss:  232.6278257066832
loss:  223.01527356951473
loss:  233.74506992247612
loss:  230.19389557258262
loss:  230.65201767302975
loss:  232.47469887924953
loss:  231.40439726448838
loss:  230.0645630293887
loss:  219.13158985995986
loss:  218.20440584249215
loss:  231.56472178855
loss:  221.2620329922998
loss:  233.4730281061563
loss:  218.75483444141324
loss:  233.67589778748956
loss:  228.83285944088703
loss:  230.74924579696196
loss:  234.5345967945753
loss:  233.64984356455915
loss:  233.01672367921591
loss:  231.27537524751608
loss:  233.02969645355955
loss:  228.2787119843165
loss:  232.85017778875653
loss:  233.89213759403805
loss:  232.97239794544421
loss:  233.052884029659
loss:  225.45677323734134
loss:  221.30836591826167
loss:  217.35103496827153
loss:  232.5049751570506
loss:  233.56214927321508
loss:  234.08176793606862
loss:  226.62715884824297
loss:  218.01241035978694
loss:  217.4220523506097
loss:  232.53374420382696
loss:  232.7601425360116
loss:  222.82018697039675
loss:  217.0743230963139
loss:  233.0018837140894
loss:  233.0224384366885
loss:  233.0540247581614
loss:  231.84253771352792
loss:  233.01517956013217
loss:  230.11634701663766
loss:  231.86602491263244
loss:  232.075894514272
loss:  232.72639115662687
loss:  217.5830378960554
loss:  225.32622911705457
loss:  233.35526551956985
loss:  231.6033404850823
loss:  232.8527855289938
loss:  232.46580691663152
loss:  224.644261550517
loss:  218.87993627348254
loss:  232.99763408686067
loss:  233.02986991681033
loss:  217.01489822173855
loss:  231.93439690083716
loss:  232.0093375908625
loss:  231.77371734873805
loss:  230.82172430018267
loss:  232.21765671479125
loss:  224.24032992547944
