iter:  700.0 , lambda:  1 , alpha:  0.5555555555555556 , kernel: rbf method:  cobyla , catol:  0.0001 batches:  100
x_init:  [0.00075555 0.00030146 0.00061819 ... 0.00040865 0.00071599 0.00089192]
loss:  1098.0134595417624
loss:  1170.415669569953
loss:  1168.8087247161502
loss:  1172.876306411774
loss:  1160.5908132586933
loss:  1166.7835387286239
loss:  1177.723175696492
loss:  1179.053590374268
loss:  1135.558280573558
loss:  1099.1271570415486
loss:  1177.4777409566973
loss:  1099.3875936575953
loss:  1178.70181247686
loss:  1161.8534811782904
loss:  1154.0230828029753
loss:  1172.325986537314
loss:  1140.8847088630953
loss:  1178.5204985349592
loss:  1174.3526011392476
loss:  1179.9818344795194
loss:  1174.912884424191
loss:  1177.434426663123
loss:  1100.712232416266
loss:  1097.6133044580197
loss:  1175.5423760125157
loss:  1177.6789790885368
loss:  1135.9079215462152
loss:  1171.7279473651017
loss:  1135.0801629139778
loss:  1177.36487369073
loss:  1159.6584961542007
loss:  1162.1407907700361
loss:  1170.9336645862343
loss:  1165.7319038894736
loss:  1159.3887099384453
loss:  1108.4616941806253
loss:  1098.9611041253731
loss:  1166.5162836306365
loss:  1126.1905240904703
loss:  1175.8936157332469
loss:  1106.4575584230997
loss:  1176.9174227693165
loss:  1152.984148820366
loss:  1162.4338725148198
loss:  1181.4726403333866
loss:  1177.5616375068564
loss:  1173.6166195776589
loss:  1164.9921312866604
loss:  1173.6761232662905
loss:  1150.2644487470677
loss:  1172.8213486651173
loss:  1178.0827954464742
loss:  1173.4152549580654
loss:  1174.1202420573422
loss:  1147.7252505232411
loss:  1126.334202404239
loss:  1099.7546184892735
loss:  1171.0925122145413
loss:  1176.3390540294845
loss:  1179.1030013295524
loss:  1142.198440655624
loss:  1102.926889020643
loss:  1098.0103714710567
loss:  1171.3197899778122
loss:  1172.7324326504536
loss:  1134.2984282927814
loss:  1098.3430901325376
loss:  1177.4764406654833
loss:  1177.5752756309848
loss:  1177.766911075676
loss:  1171.675003860223
loss:  1177.5522113060242
loss:  1163.1307360863716
loss:  1172.0365412700464
loss:  1172.8598685454233
loss:  1176.1124499369134
loss:  1102.1110440815357
loss:  1147.5402423467015
loss:  1179.6364589110747
loss:  1171.0481345823312
loss:  1176.820656480887
loss:  1174.8201833551752
loss:  1144.040113166551
loss:  1108.2325402385263
loss:  1177.5013113460877
loss:  1177.6302966592848
loss:  1099.3954842561993
loss:  1176.236126437937
loss:  1176.541922154326
loss:  1175.3642337784577
loss:  1170.6302025542584
loss:  1177.5951631776525
loss:  1141.1294963814753
loss:  1146.8213496070937
loss:  1178.3372588929215
loss:  1144.0496088903476
loss:  1172.9526792248682
loss:  1173.0226911106543
loss:  1176.597005808873
loss:  1177.2400977710488
loss:  1177.6324008982822
loss:  1161.0784929203705
loss:  1176.9674210263827
loss:  1126.0294363903088
loss:  1167.018984782022
loss:  1177.6352326075053
loss:  1151.589898564698
loss:  1177.6376159578097
loss:  1177.3314878761246
loss:  1180.9217640107045
loss:  1171.2405020320255
loss:  1175.783250141819
loss:  1108.4444724127875
loss:  1172.8036795444857
loss:  1171.5636271415299
loss:  1170.2011605285213
loss:  1176.7350250152772
loss:  1176.9083994905898
loss:  1169.9801040381371
loss:  1177.4938531946734
loss:  1167.073432502267
loss:  1165.1562504034928
loss:  1169.9732623785776
loss:  1135.476507205051
loss:  1146.9949708642187
loss:  1175.6514505564999
loss:  1180.8765744057873
loss:  1177.545957162661
loss:  1174.0303399321967
loss:  1163.9400429676791
loss:  1169.8964997200658
loss:  1159.6004675664065
loss:  1160.340240552555
loss:  1163.6065384592948
loss:  1181.5050281508381
loss:  1110.4966464991123
loss:  1177.6201339657125
loss:  1170.3802663307376
loss:  1111.4371823286363
loss:  1174.784096833858
loss:  1171.252701267638
loss:  1143.0024856870514
loss:  1168.0697933381614
loss:  1175.8999268149485
loss:  1176.3170225242793
loss:  1169.773999462309
loss:  1171.1773726133608
loss:  1167.9202519629512
loss:  1177.9212156166875
loss:  1176.8071778436952
loss:  1165.6663928711123
loss:  1147.9715690086553
loss:  1180.266875783701
loss:  1170.92098469492
loss:  1141.5394213091708
loss:  1169.4112603787628
loss:  1173.7135969966216
loss:  1171.190239103026
loss:  1174.4616455719793
loss:  1171.1203674547678
loss:  1167.9785919078063
loss:  1176.7889016861873
loss:  1176.1184424299556
loss:  1160.3354364709298
loss:  1151.3384063303474
loss:  1177.342610375215
loss:  1173.3666627470334
loss:  1103.5518829311052
loss:  1175.8437577248399
loss:  1163.6830601648285
loss:  1144.794725148106
loss:  1178.5907673502218
loss:  1173.3197705778948
loss:  1178.8484444212393
loss:  1147.3800246436551
loss:  1175.87208034816
loss:  1122.134279393522
loss:  1174.4275970776291
loss:  1172.9259498432853
loss:  1144.4114360164283
loss:  1175.7952381627115
loss:  1152.31298567259
loss:  1167.9656034333211
loss:  1169.2332881828447
loss:  1152.304591303748
loss:  1177.136079112396
loss:  1172.4251529893386
loss:  1173.800513716134
loss:  1145.2440850747153
loss:  1163.780454714332
loss:  1172.9040082537185
loss:  1170.0461446799359
loss:  1171.2467675584414
loss:  1171.735774575945
loss:  1153.2974090321047
loss:  1135.0764379781247
loss:  1175.8941561990578
loss:  1098.8723119689148
loss:  1177.5147089662069
loss:  1171.8296930870536
loss:  1169.4456207055123
loss:  1165.3020180049796
loss:  1169.9896690289022
loss:  1174.7906190328395
loss:  1150.879479488374
loss:  1144.8311406003738
loss:  1152.9812437429089
loss:  1177.2822481254484
loss:  1175.1097108253525
loss:  1167.2475139366832
loss:  1163.499290876514
loss:  1171.5850700723786
loss:  1147.5418396385867
loss:  1108.8062868523396
loss:  1177.5760655337863
loss:  1172.8894641837978
loss:  1177.3418330845761
loss:  1147.9630147295998
loss:  1099.2556704672104
loss:  1177.849004039417
loss:  1140.5280128984275
loss:  1157.090412439262
loss:  1102.6017405010593
loss:  1176.1068146385828
loss:  1159.6043194497838
loss:  1177.361959902356
loss:  1136.2653785822088
loss:  1173.662001865031
loss:  1172.2994912916586
loss:  1171.257492662013
loss:  1176.5715825351358
loss:  1177.3151032680043
loss:  1171.8403517313284
loss:  1140.339323050584
loss:  1169.9076003776947
loss:  1172.3392704122246
loss:  1171.8212232720505
loss:  1111.2602021786572
loss:  1128.9010847029856
