iter:  700.0 , lambda:  1 , alpha:  0.2222222222222222 , kernel: rbf method:  cobyla , catol:  0.0001 batches:  100
x_init:  [1.45008617e-04 3.65687399e-04 4.15977213e-04 ... 6.26982142e-04
 6.48732759e-05 5.00062219e-04]
loss:  437.98964210069715
loss:  467.7915769715539
loss:  467.1367001899173
loss:  468.79378939325784
loss:  463.8208492593929
loss:  466.3121388105569
loss:  470.7650836445148
loss:  471.28216991802367
loss:  451.4180837124922
loss:  438.13638100510275
loss:  470.664961161928
loss:  438.2340587747158
loss:  471.1648410760924
loss:  464.3524667255667
loss:  461.17222604995123
loss:  468.5694014951689
loss:  453.5360960083684
loss:  471.0908594908801
loss:  469.39093262123384
loss:  471.65327333050965
loss:  469.5887669961131
loss:  470.647947210577
loss:  438.77536703036293
loss:  437.529747181977
loss:  469.58733046164804
loss:  470.45651272434804
loss:  451.25894427403165
loss:  468.0336674745994
loss:  450.9306184434245
loss:  470.32849597313617
loss:  463.16683782342244
loss:  464.17932864635475
loss:  467.74078628585823
loss:  465.5923633762768
loss:  463.05414466888504
loss:  441.62311272551597
loss:  437.7634589837858
loss:  465.911599361588
loss:  447.38697009785324
loss:  469.7301977878326
loss:  440.78028804056873
loss:  470.14641070414365
loss:  460.4575985176269
loss:  464.3052652020102
loss:  471.95185583191585
loss:  470.3003943913836
loss:  468.81827850764216
loss:  465.3225523498357
loss:  468.8428356894695
loss:  459.360790559822
loss:  468.4788063646915
loss:  470.58817334345594
loss:  468.72144087725803
loss:  469.00578560927073
loss:  455.97762657483906
loss:  447.44565456772165
loss:  438.08125021241295
loss:  467.80507267069316
loss:  469.9106777725144
loss:  470.98584535412016
loss:  456.08533869936133
loss:  439.38416227944674
loss:  437.7039658707149
loss:  467.89645112386125
loss:  468.4395651851218
loss:  450.62808770148575
loss:  437.5234810879766
loss:  469.3004153161522
loss:  469.342397611632
loss:  469.4254824606061
loss:  466.96073851071304
loss:  469.3336009829707
loss:  463.4983679797285
loss:  467.13542026666016
loss:  467.4217181009184
loss:  468.73254343297367
loss:  439.0501871857885
loss:  456.23165454967057
loss:  470.1637339324038
loss:  466.66443721523194
loss:  469.0494235756318
loss:  468.2377554033595
loss:  454.8236036513906
loss:  441.61156738825457
loss:  469.3211250707746
loss:  469.36842992920685
loss:  437.91364618940395
loss:  468.8216428231386
loss:  468.9269037502156
loss:  468.4442278721809
loss:  466.51821659860406
loss:  469.357769036056
loss:  453.6711384653562
loss:  455.9370529316064
