iter:  300.0 , lambda:  1 , alpha:  0.2222222222222222 , kernel: rbf method:  cobyla , catol:  0.0001 batches:  100
x_init:  [0.00035304 0.00078305 0.00084558 ... 0.00018089 0.00023833 0.00095234]
loss:  437.74713658440714
loss:  467.0139001606662
loss:  466.36349104216686
loss:  468.00810559082265
loss:  463.0480279806891
loss:  465.5447348799605
loss:  469.9314007821838
loss:  470.49152730210835
loss:  452.31139360738695
loss:  437.89238364675714
loss:  469.8589112894895
loss:  438.0133175877262
loss:  470.3465902520419
loss:  463.55888465631773
loss:  460.39244995596033
loss:  467.785746897084
loss:  454.42817147026386
loss:  470.26354868459356
loss:  468.54880913856147
loss:  470.8626570740321
loss:  468.8172258779804
loss:  469.8420266969433
loss:  438.5159027673387
loss:  437.2906286710239
loss:  468.7882522526139
loss:  469.6340674446924
loss:  452.1446067610398
loss:  467.25010666047854
loss:  451.81603984176706
loss:  469.50181412585664
loss:  462.3794011987538
loss:  463.3407567557415
loss:  466.9252470924557
loss:  464.82705728758754
loss:  462.2089626068579
loss:  441.27485079567293
loss:  437.5461675367837
loss:  465.1442319896343
loss:  448.25011720989113
loss:  468.92934260677555
loss:  440.5232037274301
loss:  469.33850969890244
loss:  459.68000579568275
loss:  463.48768059784487
loss:  471.13991479407173
loss:  469.5073207059533
loss:  468.0105788019433
loss:  464.5350304003963
loss:  468.03507856522174
loss:  458.57712356013946
loss:  467.69132056106935
loss:  469.80317510656766
loss:  467.9318674176222
loss:  468.1672231409826
loss:  456.85426257302333
loss:  448.31788196323043
loss:  437.8857534955043
loss:  466.9878788196318
loss:  469.10804844218205
loss:  470.2060364598868
loss:  455.30836575511205
loss:  439.1157178002567
loss:  437.46087879345816
loss:  467.0657146441806
loss:  467.5989976170924
loss:  451.4754695966833
loss:  437.30766503803835
loss:  469.56006718166805
loss:  469.59989291337814
loss:  469.6691271341036
loss:  467.2276863806787
loss:  469.58824339985773
loss:  463.78301461216597
loss:  467.32113236733767
loss:  467.70726116856264
loss:  469.0154182976459
loss:  438.7564997683831
loss:  456.7731670864606
loss:  470.3614745294954
loss:  466.88420205605905
loss:  469.2768466606559
loss:  468.4848271860291
loss:  455.37659192150807
loss:  441.18337053373415
loss:  469.5587823574498
loss:  469.6175370064307
loss:  437.7307797741761
loss:  469.0169876493793
loss:  469.18387948770896
loss:  468.7148336158918
loss:  466.80777754146897
loss:  469.59847479330443
loss:  454.2188478455152
loss:  456.48505131108175
loss:  469.86434314907706
loss:  455.3802970374874
loss:  467.7447796786178
loss:  467.73490551035417
