iter:  700.0 , lambda:  1 , alpha:  0.3333333333333333 , kernel: rbf method:  cobyla , catol:  0.0001 batches:  100
x_init:  [5.46803536e-04 5.18517766e-04 5.50933117e-05 ... 4.46042486e-04
 8.59635981e-04 9.42114626e-04]
loss:  657.9163408794242
loss:  701.4227579385932
loss:  700.4521597205846
loss:  702.9095817313886
loss:  695.5178081087962
loss:  699.2284716089666
loss:  705.8424034746881
loss:  706.6158530519706
loss:  680.3370318969575
loss:  658.3837023692794
loss:  705.689147680411
loss:  658.5559342845545
loss:  706.4310341207274
loss:  696.2984936005369
loss:  691.5775587843352
loss:  702.5769387014188
loss:  683.5344732123596
loss:  706.322923225773
loss:  703.8091579102581
loss:  707.1701637622456
loss:  704.1073046394428
loss:  705.6639162109151
loss:  659.3223015381337
loss:  657.4786945110868
loss:  704.3269542270336
loss:  705.6203056889632
loss:  680.3436056295496
loss:  702.021443400162
loss:  679.8471399202242
loss:  705.4313715623559
loss:  694.7785928178437
loss:  696.2914853979476
loss:  701.5746674812895
loss:  698.3996211974423
loss:  694.6304424680291
loss:  663.7048337081667
loss:  658.1024959474107
loss:  698.8733271921626
loss:  674.539497150906
loss:  704.5392867099372
loss:  662.6228552562977
loss:  705.1579572329065
loss:  690.7564108603449
loss:  696.4679190539081
loss:  707.8649654244631
loss:  705.456072309398
loss:  703.1794034469867
loss:  697.9836670216225
loss:  703.2157166550055
loss:  689.1261757251153
loss:  702.6820608708799
loss:  705.8287766877307
loss:  703.0415696908947
loss:  703.4747512529879
loss:  687.4360880910582
loss:  674.6145254608299
loss:  658.6072494212118
loss:  701.670515386643
loss:  704.8080371103093
loss:  706.4288646373786
loss:  684.2680863717956
loss:  660.463710963994
loss:  657.7242611834928
loss:  701.8097301547455
loss:  702.637322871116
loss:  679.4157058511367
loss:  657.7420353892762
loss:  705.4956717599016
loss:  705.5565583981626
loss:  705.67297241666
loss:  702.0159853159819
loss:  705.5421974067541
loss:  696.8588371557993
loss:  702.2226365760803
loss:  702.7055527483623
loss:  704.6547905495069
loss:  659.9346694588394
loss:  687.3374266127338
loss:  706.7120047256027
loss:  701.4917650153236
loss:  705.1024348658843
loss:  703.9078917775156
loss:  685.2267577456486
loss:  663.5678055893453
loss:  705.5135104043474
loss:  705.5906091054871
loss:  658.3772792424766
loss:  704.7374511302297
loss:  704.93848640182
loss:  704.2258002114053
loss:  701.3588462822103
loss:  705.5699501062702
loss:  683.4775075934025
loss:  686.9020073246187
loss:  705.9908716162031
loss:  685.2323544514387
loss:  702.7617860601181
loss:  702.8244073588565
loss:  704.9638799092219
loss:  705.3498712872657
loss:  705.5502802890065
loss:  695.6188043055299
loss:  705.1885118700345
loss:  674.4370780055934
loss:  699.189520630372
loss:  705.5930459945888
loss:  689.913904695178
loss:  705.5760801955436
loss:  705.4111306373003
loss:  707.5529097208283
loss:  701.7018065424846
loss:  704.4720928751351
loss:  663.6944597108348
loss:  702.6717601380589
loss:  701.8843887158266
loss:  701.1298598403649
loss:  705.0481091314014
loss:  705.1347647375001
loss:  700.9657783687892
loss:  705.5089931960488
loss:  699.2251326627928
loss:  698.0673593173368
loss:  701.0015906703247
loss:  680.1310044053799
loss:  687.1502700661479
loss:  704.3983257102908
loss:  707.5202888999152
loss:  705.5384619290518
loss:  703.4127905555974
loss:  697.1636561628359
loss:  700.9149495077057
loss:  694.7257468401058
loss:  695.1727700760296
loss:  697.1616102201295
loss:  707.869941001106
loss:  664.9253957906482
loss:  705.5835959972818
loss:  701.0703208690802
loss:  665.4887642708981
loss:  703.868739367351
loss:  701.7347974973083
loss:  684.6027779796568
loss:  699.8116153465724
loss:  704.5431446108189
loss:  704.6950067668121
loss:  700.8416309414567
loss:  701.7238847909423
loss:  699.7121059494696
loss:  705.7541920448874
loss:  705.0953729240728
loss:  698.4095084456868
loss:  687.6012528260951
loss:  707.1603605749577
loss:  701.5670392115353
loss:  683.7351163412244
loss:  700.6326875456202
loss:  703.1888677554659
loss:  701.6842064539767
loss:  703.6734095786763
loss:  701.5669889067912
loss:  699.7567332458145
loss:  705.0803338022906
loss:  704.6798469017723
loss:  695.1699261542632
loss:  689.764720156947
loss:  705.4154423550988
loss:  703.0286631563632
loss:  660.8137623447271
loss:  704.5088094741399
loss:  697.1772058696575
loss:  685.8326838099301
loss:  706.1638017823689
loss:  702.9832663804941
loss:  706.3129630555038
loss:  687.2400364126449
loss:  704.5263694881279
loss:  672.1234085827305
loss:  703.6524045997589
loss:  702.745746121177
loss:  685.4518893160745
loss:  704.4792596982544
loss:  690.3507329927313
loss:  699.7489205541949
loss:  700.5257158132572
loss:  690.3457792025453
loss:  705.2929981546594
loss:  702.4430698843311
loss:  703.2737640449459
loss:  685.9526625062035
loss:  697.2514957155026
loss:  702.7323845010185
loss:  701.0056516665084
loss:  701.7312577819141
loss:  701.9634063661152
loss:  690.9402874288987
loss:  679.8447945190411
loss:  704.5386275892741
loss:  658.1074861232394
loss:  705.5200744357877
loss:  702.083519136455
loss:  700.6427773655372
loss:  698.1653049828126
loss:  700.9718880104874
loss:  703.8726658403233
loss:  689.497857749901
loss:  685.7039505767772
loss:  690.7546627080928
