iter:  800.0 , lambda:  1 , alpha:  0.5555555555555556 , kernel: rbf method:  cobyla , catol:  0.0001 batches:  100
x_init:  [0.00088543 0.00051045 0.00074407 ... 0.00072003 0.00071421 0.00086133]
loss:  1099.2821284151607
loss:  1174.8341451475221
loss:  1173.2120922699864
loss:  1177.3185197539742
loss:  1164.9731905589574
loss:  1171.1694192754485
loss:  1182.2713581867126
loss:  1183.5198775982374
loss:  1130.0694945627577
loss:  1100.4056527909065
loss:  1181.97274141009
loss:  1100.515730227705
loss:  1183.2250416724335
loss:  1166.28541371007
loss:  1158.402123023406
loss:  1176.7621448986977
loss:  1135.3486318507871
loss:  1183.0606501591799
loss:  1178.901826875496
loss:  1184.4497891275732
loss:  1179.3264546684084
loss:  1181.9283533100534
loss:  1102.0630103384044
loss:  1098.8489653383742
loss:  1180.0052637682554
loss:  1182.1928971376715
loss:  1130.4516545332458
loss:  1176.148252109569
loss:  1129.6330448653498
loss:  1181.8856517602226
loss:  1164.0565330965244
loss:  1166.6380190373775
loss:  1175.4191024523834
loss:  1170.0957919267626
loss:  1163.879841141971
loss:  1110.3108576167676
loss:  1100.0560459135609
loss:  1170.886774281576
loss:  1120.7926143109173
loss:  1180.3608054786612
loss:  1107.9267161386504
loss:  1181.4013501893712
loss:  1157.3405113514004
loss:  1166.8992111451282
loss:  1185.9689350916642
loss:  1181.9807320438265
loss:  1178.092884294531
loss:  1169.405017424203
loss:  1178.1525257827805
loss:  1154.624084088429
loss:  1177.2528378201562
loss:  1182.5199319317107
loss:  1177.852832385225
loss:  1178.6490671968766
loss:  1142.226188496639
loss:  1120.944486784877
loss:  1100.767138294946
loss:  1175.5815858787994
loss:  1180.8103137692797
loss:  1183.5289058512217
loss:  1146.510996797178
loss:  1104.3515573283603
loss:  1099.2673031621346
loss:  1175.8338214004968
loss:  1177.2577692924303
loss:  1128.8762273469995
loss:  1099.4294626051726
loss:  1181.9709265509584
loss:  1182.0744423044325
loss:  1182.2804856972646
loss:  1176.150272253288
loss:  1182.053817551625
loss:  1167.5254689005512
loss:  1176.5607839561972
loss:  1177.2917846090584
loss:  1180.551592511034
loss:  1103.4908492700201
loss:  1142.064709771628
loss:  1184.066011561514
loss:  1175.3094648976041
loss:  1181.3435223376684
loss:  1179.3283536245356
loss:  1138.5336372995534
loss:  1110.079239850453
loss:  1182.0199823761425
loss:  1182.1381281683714
loss:  1100.4371611953443
loss:  1180.7602669275261
loss:  1181.0416732547646
loss:  1179.840677223594
loss:  1175.039552463517
loss:  1182.111606550614
loss:  1135.6307390887316
loss:  1141.3306538035397
loss:  1182.8541657426172
loss:  1138.5429572747796
loss:  1177.3836115200822
loss:  1177.5502749051436
loss:  1181.0726063950246
loss:  1181.7200561757484
loss:  1182.055437272551
loss:  1165.4532497240646
loss:  1181.4519942730678
loss:  1120.6317906871102
loss:  1171.4150446897984
loss:  1182.1377510118036
loss:  1155.931952068342
loss:  1182.0958304139592
loss:  1181.8536108488763
loss:  1185.4218633448354
loss:  1175.6168805350972
loss:  1180.2498855939843
loss:  1110.294230704295
loss:  1177.2329902870133
loss:  1175.9258634779565
loss:  1174.7270682448423
loss:  1181.2154347941898
loss:  1181.3558452238606
loss:  1174.3812643461117
loss:  1182.0125902096731
loss:  1171.4765111470435
loss:  1169.5408408900973
loss:  1174.4832370729828
loss:  1130.0897581675617
loss:  1151.319012963482
loss:  1180.1808786234847
loss:  1185.3828600244972
loss:  1182.0477003513868
loss:  1178.4726648664728
loss:  1168.0469025594343
loss:  1174.2991092653347
loss:  1163.961748980663
loss:  1164.708594145579
loss:  1168.0391784330222
loss:  1185.9873852417322
loss:  1112.3442794510945
loss:  1182.1225394030055
loss:  1174.624911605858
loss:  1113.2910679213735
loss:  1179.237129315283
loss:  1175.667778305628
loss:  1137.4965241934153
loss:  1172.4535938451575
loss:  1180.367245088498
loss:  1180.6637286677399
loss:  1174.1746617432702
loss:  1175.6957652334636
loss:  1172.288955412334
loss:  1182.3982517753827
loss:  1181.3329882298685
loss:  1170.1349002507498
loss:  1142.5163394694346
loss:  1184.7618488958888
loss:  1175.4064624446432
loss:  1136.0418369079275
loss:  1173.921259351661
loss:  1178.1050932110861
loss:  1175.5844603524833
loss:  1178.9086296710443
loss:  1175.4819886821954
loss:  1172.36284119235
loss:  1181.2678197047378
loss:  1180.6466844692284
loss:  1164.7035622052365
loss:  1155.6836654085753
loss:  1181.8346014356268
loss:  1177.8387825405873
loss:  1104.9279113611367
loss:  1180.3107594146036
loss:  1168.0543845198233
loss:  1149.1249896121153
loss:  1183.0920655144848
loss:  1177.7567826921331
loss:  1183.3704454730298
loss:  1141.898634771132
loss:  1180.3389816409394
loss:  1116.7994337407886
loss:  1178.8746678518041
loss:  1177.3582376927295
loss:  1138.9122382829194
loss:  1180.261708479639
loss:  1156.662170773204
loss:  1172.3499897007584
loss:  1173.7425417756886
loss:  1156.653720969239
loss:  1181.6511164632884
loss:  1176.851112165412
loss:  1178.2427176509775
loss:  1139.7454974718346
loss:  1168.1812032310504
loss:  1177.3362199166193
loss:  1174.4479855002965
loss:  1175.6618362599856
loss:  1176.0686693296623
loss:  1157.6443426484727
loss:  1129.6296017141121
loss:  1180.3601557692384
loss:  1099.8128559633942
loss:  1182.0246179216306
loss:  1176.2507437154907
loss:  1173.84170383852
loss:  1169.798443703989
loss:  1174.3930179322635
loss:  1179.2436356241071
loss:  1155.2454556320185
loss:  1139.3305542151
loss:  1157.3375613790276
loss:  1181.7700650003233
loss:  1179.4748600900414
loss:  1171.6248572329168
loss:  1167.908435324502
loss:  1175.977076553392
loss:  1142.0769334279541
loss:  1108.8498392307483
loss:  1182.0713494273211
loss:  1177.3218875017653
loss:  1181.8326463163992
loss:  1142.554776330285
loss:  1100.3409362605387
loss:  1182.3569988646377
loss:  1135.031393838176
loss:  1161.5661208931576
loss:  1103.177488658883
loss:  1180.635084751838
loss:  1163.965508268398
loss:  1181.882994663938
loss:  1130.7938151140454
loss:  1178.1385978631076
loss:  1176.8226761653225
loss:  1175.6726365760123
loss:  1181.0874542736894
loss:  1181.837488197407
loss:  1176.2612420823957
loss:  1144.6301591945041
loss:  1174.31011494208
loss:  1176.7650612986092
loss:  1176.242399329993
loss:  1113.1115363194479
loss:  1123.5355257369959
loss:  1171.6214352851564
loss:  1171.6175726352235
loss:  1183.6926172568244
loss:  1181.2250546829966
loss:  1178.8097618651295
loss:  1160.9491616068888
loss:  1159.8535784478522
loss:  1178.6451689691817
loss:  1165.4460461381516
loss:  1183.5876589949844
loss:  1175.0528677542113
loss:  1181.6591184309411
loss:  1183.579590394655
loss:  1186.530863502877
loss:  1171.352918846829
loss:  1134.2877595974942
loss:  1186.4694020920576
loss:  1153.6802690472025
loss:  1159.2703925470153
loss:  1178.8634558057663
loss:  1129.809463609993
loss:  1179.6521098053572
loss:  1179.4040262047126
loss:  1142.4542056131297
loss:  1185.372942550696
loss:  1181.824208349337
loss:  1181.8531449031207
loss:  1130.4365921926562
loss:  1098.6441742668567
loss:  1180.5459030918073
loss:  1104.7502161402351
loss:  1177.4307632023758
loss:  1180.9225637449954
loss:  1183.449793678716
loss:  1182.7186720863544
loss:  1142.8462437293408
loss:  1142.9260405122202
loss:  1180.9324309779213
loss:  1107.8181627603728
loss:  1107.600006708497
loss:  1145.5941585960798
loss:  1183.0663503040764
loss:  1179.3660787845
loss:  1124.9587473689214
loss:  1133.253706812951
loss:  1180.1845837314604
loss:  1142.0513259021102
loss:  1171.040684137388
loss:  1107.5042929064543
loss:  1152.28044886549
loss:  1142.9842738123116
loss:  1180.6918080452492
loss:  1158.046805673782
loss:  1175.4220718034849
loss:  1177.341705646379
loss:  1174.598194945445
loss:  1174.4558197277677
loss:  1098.96974626409
loss:  1177.693426522416
loss:  1133.1819662126177
loss:  1174.261759746
loss:  1183.2843374414228
loss:  1134.4124127468756
loss:  1155.3838321259173
loss:  1101.465949940925
loss:  1119.983439018778
loss:  1164.6800902815357
loss:  1178.4810896597164
loss:  1142.4003779347738
loss:  1179.383759819098
loss:  1107.6559724443835
loss:  1178.952565863339
loss:  1180.0697208859845
loss:  1135.9337185324796
