iter:  300.0 , lambda:  1 , alpha:  0.0 , kernel: rbf method:  cobyla , catol:  0.0001 batches:  100
x_init:  [9.42248229e-04 6.02018547e-04 7.68290319e-04 ... 3.67490223e-05
 9.84391363e-04 6.48007430e-04]
loss:  -1.9182743942859135
loss:  -0.6496348547794994
loss:  -0.6603774616159739
loss:  -0.6375543894316293
loss:  -0.6793086985265777
loss:  -0.6722455406712142
loss:  -0.7143791387985772
loss:  -0.6498199556950013
loss:  -4.09855475368959
loss:  -4.594427142148252
loss:  -4.268104822985601
loss:  -5.0961566710217445
loss:  -4.810273085233746
loss:  -4.721481061200553
loss:  -4.711132755123603
loss:  -4.714116193587323
loss:  -6.330766993991836
loss:  -7.08482599989844
loss:  -6.956080112726072
loss:  -6.749322561012576
loss:  -6.710205490095746
loss:  -6.751678677432425
loss:  -7.577620755025663
loss:  -8.07284081881345
loss:  -7.723774658539945
loss:  -7.81201558189807
loss:  -9.261778900771626
loss:  -9.786767707671263
loss:  -10.86853936935312
loss:  -11.68329503660508
loss:  -11.159698243429993
loss:  -11.578513039325411
loss:  -11.337577860041652
loss:  -11.089797518407751
loss:  -11.709995813073341
loss:  -12.189973868029902
loss:  -11.804491312371592
loss:  -10.835555987649899
loss:  -14.16898805057289
loss:  -13.823004918094139
loss:  -14.628763855454968
loss:  -14.331122227931868
loss:  -14.043085755058879
loss:  -14.22115230819707
loss:  -14.607249645311022
loss:  -14.84700656722362
loss:  -13.657016300446523
loss:  -13.592367269833751
loss:  -13.656290457355187
loss:  -13.635929572355217
loss:  -13.610118901517433
loss:  -13.65779665405097
loss:  -13.611626922898349
loss:  -13.94001954745925
loss:  -16.99348534219992
loss:  -17.94743341839643
loss:  -18.440986201901673
loss:  -19.20555778693694
loss:  -18.956799761698697
loss:  -18.98347882948935
loss:  -18.72314228774015
loss:  -19.680254639452937
loss:  -19.654995862430386
loss:  -19.561311232329444
loss:  -19.81516543991645
loss:  -21.860718121844833
loss:  -22.352357540446135
loss:  -22.20977209009848
loss:  -22.208950794313544
loss:  -22.25305512580958
loss:  -22.104992443794824
loss:  -22.2222331036178
loss:  -22.004232801731575
loss:  -22.366208742910825
loss:  -21.24927956800802
loss:  -21.28854499756364
loss:  -23.412822642757554
loss:  -25.52806043793268
loss:  -25.705340686465266
loss:  -25.002117196287603
loss:  -24.730445487151066
loss:  -24.698446325158688
