iter:  600.0 , lambda:  1 , alpha:  0.4444444444444444 , kernel: rbf method:  cobyla , catol:  0.0001 batches:  100
x_init:  [0.00046068 0.00031412 0.00054622 ... 0.00022137 0.00045322 0.00081812]
loss:  878.334261778185
loss:  937.6413095559964
loss:  936.342980537754
loss:  939.6308691133074
loss:  929.7440204425429
loss:  934.7071758096725
loss:  943.6066783730262
loss:  944.5998938411813
loss:  905.4333930310626
loss:  879.128746825077
loss:  943.3602710603869
loss:  879.2840603060889
loss:  944.3650176280232
loss:  930.7934744001429
loss:  924.4822508332961
loss:  939.1853674271414
loss:  909.6866084908133
loss:  944.2357451417114
loss:  940.915485585148
loss:  945.3453883543201
loss:  941.2418267874463
loss:  943.3250702366047
loss:  880.4243953958927
loss:  877.9028017725254
loss:  941.6937491186748
loss:  943.4503439133524
loss:  905.6265957881146
loss:  938.6040352089371
loss:  904.966693828383
loss:  943.2057500884549
loss:  928.919364102313
loss:  930.9993123240229
loss:  938.0210469356982
loss:  933.7580800351961
loss:  928.8005441811289
loss:  886.7697585105022
loss:  878.831419521031
loss:  934.3913622264156
loss:  897.8788157683184
loss:  941.9787612363997
loss:  884.9978366808921
loss:  942.8131014917157
loss:  923.5431327252068
loss:  931.19881850761
loss:  946.4804039127417
loss:  943.3067505571095
loss:  940.1619967961019
loss:  933.2023242608697
loss:  940.2098353164608
loss:  921.3691705201821
loss:  939.4887086037178
loss:  943.7098367826791
loss:  939.969293052721
loss:  940.6218345383959
loss:  915.0921809718759
loss:  897.9881075711018
loss:  879.4375821165687
loss:  938.1514646715859
loss:  942.3392060733863
loss:  944.5200707916035
loss:  914.8791235216116
loss:  882.1037157699757
loss:  878.2334430927564
loss:  938.3576174765207
loss:  939.5108957215677
loss:  904.3852962448082
loss:  878.3394561533157
loss:  943.2703976221076
loss:  943.3534090719002
loss:  943.5206401044401
loss:  938.6058618928535
loss:  943.3372526030915
loss:  931.6972811866974
loss:  938.9518402667312
loss:  939.5198683891936
loss:  942.1318677888339
loss:  881.4449486782862
loss:  914.9670499056325
loss:  944.9690254263219
loss:  937.9643040104747
loss:  942.7728095085907
loss:  941.1545030928562
loss:  912.1326359038485
loss:  886.5850558957436
loss:  943.3128077543001
loss:  943.4056992511906
loss:  879.1727764849569
loss:  942.3139717266631
loss:  942.5259083964753
loss:  941.5622115392291
loss:  937.7161137527446
loss:  943.3856858844243
loss:  909.7978523281153
loss:  914.3788604681897
loss:  943.9904272662276
loss:  912.1401366329902
loss:  939.5938256668311
loss:  939.7379898339252
loss:  942.549465835343
loss:  943.0681815074689
loss:  943.3383477709715
loss:  930.0384765591483
loss:  942.8535790008232
loss:  897.7450403585954
loss:  934.8142312848508
loss:  943.4044637810562
loss:  922.4160456407557
loss:  943.3692131500158
loss:  943.180901524111
loss:  946.0375613588749
loss:  938.1811829339593
loss:  941.8899029364176
loss:  886.7562559234831
loss:  939.4735038678064
loss:  938.4305487333364
loss:  937.4795478721944
loss:  942.6638653520087
loss:  942.7765775511776
loss:  937.189554879984
loss:  943.3068863965577
loss:  934.8618680524365
loss:  933.3120805217978
loss:  937.2752711918833
loss:  905.3558110678573
loss:  918.7249069079139
loss:  941.8449856639078
loss:  946.0085561544797
loss:  943.3323387566594
loss:  940.4660635462196
loss:  932.2025020296448
loss:  937.1232102139527
loss:  928.8445314641818
loss:  929.4422964661952
loss:  932.108856815573
loss:  946.4983319009654
loss:  888.4116306416051
loss:  943.3922547224518
loss:  937.4417351084516
loss:  889.1682135110838
loss:  941.0782637264318
loss:  938.2192311022895
loss:  911.2988367740569
loss:  935.64582156952
loss:  941.9839291194764
loss:  942.2380585171741
loss:  937.0240267558397
loss:  938.2481252043442
loss:  935.5149717086927
loss:  943.6118869870895
loss:  942.7649062477595
loss:  933.7886056150813
loss:  915.3276100323244
loss:  945.5089186190761
loss:  938.0109052406658
loss:  910.1378412374719
loss:  936.8472105961669
loss:  940.1741856672041
loss:  938.1536480284503
loss:  940.8154350820935
loss:  938.1270071285725
loss:  935.572907781251
loss:  942.7062754601426
loss:  942.2175867671866
loss:  929.4383438236848
loss:  922.2174067121658
loss:  943.1606420764816
loss:  939.9582758143288
loss:  882.5903288161736
loss:  941.9386364597517
loss:  932.1220564538145
loss:  916.9697889471348
loss:  944.1691847250863
loss:  939.8923954493958
loss:  944.3976614672539
loss:  914.8342087334192
loss:  941.9613706258568
loss:  894.6692690765026
loss:  940.7881368225397
loss:  939.5730509379496
loss:  912.435319395291
loss:  941.8993961806909
loss:  923.0003567430746
loss:  935.5625651550605
loss:  936.7041581402361
loss:  922.9936168604358
loss:  943.0180109643129
loss:  939.1671686751997
loss:  940.2816476626995
loss:  913.1054865013388
loss:  932.2224112277535
loss:  939.5554360386718
loss:  937.2428574425597
loss:  938.214475299272
loss:  938.5500155297838
loss:  923.786750911837
loss:  904.9638170732284
loss:  941.9784933599367
loss:  878.7235282890792
loss:  943.315164102735
loss:  938.6860823610908
loss:  936.7573370227208
loss:  933.5495295873798
loss:  937.198375252402
loss:  941.083545223577
loss:  921.8664902289447
loss:  912.7722216568774
loss:  923.5407599492381
loss:  943.1088935481353
loss:  941.2765988414584
loss:  934.9821528080219
loss:  932.0040767931387
loss:  938.4686448364275
loss:  914.9753482827015
loss:  886.2345782719168
loss:  943.350794753002
loss:  939.5439376290398
loss:  943.159343103897
loss:  915.3524400286007
loss:  879.0684582177461
loss:  943.5811303614761
loss:  909.3251508852834
loss:  926.9558088329037
loss:  881.5203533177081
loss:  942.2082714322105
loss:  928.8476131243143
loss:  943.2035458552739
loss:  905.9245221291861
loss:  940.1986575418853
loss:  939.163839402111
loss:  938.2231791471982
loss:  942.5682112395934
loss:  943.1678804392504
loss:  938.694514742759
loss:  913.3748653093055
loss:  937.1320332192629
loss:  939.0981470212248
loss:  938.6793770319248
loss:  889.0251805149879
loss:  900.090951037896
loss:  934.9794048851102
loss:  934.9763155025726
loss:  944.6493610671348
loss:  942.6716080468352
loss:  940.7436820067612
loss:  926.4322623988019
loss:  925.554688634937
loss:  940.6182978232677
loss:  930.0325915233349
loss:  944.5692209012257
loss:  937.7267331415663
loss:  943.019786271899
loss:  944.5699091766483
loss:  946.92886316147
loss:  934.7645711807521
loss:  908.7168570392446
loss:  946.8798253418205
loss:  920.613870442548
loss:  925.088886518513
loss:  940.7822130545923
loss:  905.1284934601547
loss:  941.4108161543402
loss:  941.2122740885465
loss:  915.2773038030006
loss:  945.9977568159168
loss:  943.1523335426391
loss:  943.1796310510924
loss:  905.6368633513116
loss:  877.6721151029158
loss:  942.0445273884396
loss:  882.3815115122376
loss:  939.5476013887235
loss:  942.3469225238997
loss:  944.374687470476
loss:  943.7874921475677
loss:  915.4748183144246
loss:  915.5380661683674
loss:  942.3569585546993
loss:  884.8445325111137
loss:  884.6694552768648
loss:  917.6727303537525
loss:  944.065161020434
loss:  941.0983040421545
loss:  901.1154217829774
loss:  907.7679049157902
loss:  941.7544713263053
loss:  914.8398738779291
loss:  934.4305467818265
loss:  884.5929075096965
loss:  919.4395505152105
loss:  915.5797329885701
loss:  942.1621084591449
loss:  924.0249676354119
loss:  937.9385892546453
loss:  939.4768831676496
loss:  937.2805279436166
loss:  937.1663380609506
loss:  877.8631719942283
loss:  939.7909107186837
loss:  907.7099408018104
loss:  937.0093849226176
loss:  944.2409100177658
loss:  908.7149460430635
loss:  921.8940095058349
loss:  879.9262291803991
loss:  897.0060159826523
loss:  929.3369535922396
loss:  940.3891488974396
loss:  915.1187813339815
loss:  941.1123392555442
loss:  884.7144531985194
loss:  940.7781930935425
